,Customer ID,Customer Name,Email,Phone No.,Company,Industry,Location,Annual Revenue,Interest,Lead Score,Status
475,6cf3ec51-1df0-4652-99b3-fae07af64de1,Kalpit Radhakrishnan,jack96@example.org,09421754336,"Barad, Gokhale and Bahri",Manufacturing,Bangalore,729812.3,Yes,35,Warm
476,eb8713ca-a616-4305-8080-1ecdc056c715,Hredhaan Kaur,urvashi47@example.net,08603509480,Nori-Sule,Manufacturing,Hyderabad,683381.84,Yes,25,Cold
477,7cf8443a-5d9a-4298-b976-65b56a8d6dd9,Lakshit Loke,ekavirlanka@example.org,4167566907,"Mohanty, Vyas and Bera",Healthcare,Delhi,347340.08,No,-10,Cold
478,d4bdfb96-ec4f-4c33-9afb-43548c543a24,Jonathan Palan,mallnoah@example.org,+918459120227,"Tak, Sandal and Mani",Manufacturing,Mumbai,760105.05,No,-5,Cold
479,aef9dce7-a41e-4e05-a456-74aa99954abd,Neelima Balasubramanian,lalatanvi@example.com,7245234515,Thaker-Dhar,Finance,Bangalore,421872.36,Yes,40,Warm
480,14d3eca0-dfbf-4568-9ead-65788b9ff645,Ishita Sekhon,iryasagar@example.org,3653369217,Mistry-Som,Manufacturing,Guwahati,375092.32,Yes,10,Cold
481,afccfda8-519b-4565-b97a-55b1f3958bc4,Radha Bajaj,sainideepa@example.com,06254745936,"Radhakrishnan, Dash and Dora",Manufacturing,Bangalore,132413.63,No,-10,Cold
482,bdf6eae0-f322-4d73-8957-39149cf95ea4,Gaurangi Pant,naidudominic@example.org,00974545850,Nair Inc,Retail,Guwahati,405475.05,No,-20,Cold
483,8bd86597-61f1-4c19-806a-024cf84ab0a3,Dakshesh Borah,ccontractor@example.org,8127758508,"Mittal, Shukla and Tak",Manufacturing,Chennai,639281.99,No,-5,Cold
484,2315e397-1338-4a3e-bc74-9bb91f74e298,Onveer Kapoor,amara19@example.com,05125846003,Choudhry-Bir,Healthcare,Hyderabad,565171.34,Yes,25,Cold
485,f2960b0d-57bd-4cd1-8c9c-2b4e555373c2,Qasim Bassi,isinha@example.org,02201419854,"Rastogi, Khanna and Pal",Healthcare,Delhi,572981.06,Yes,35,Warm
486,baa03d21-34c4-43c0-a2dd-2fc467b58eb0,Daksha Rajan,maanavbahri@example.net,01912765015,"Tata, Mangat and Bhatia",Healthcare,Chennai,876418.65,No,-5,Cold
487,7205ed34-2042-4d1d-8b57-d340b33db237,Aarini Chaudhuri,priya96@example.org,5627331210,"Bahl, Shroff and Varty",Manufacturing,Delhi,117994.57,Yes,20,Cold
488,795a73f0-ff1f-47f6-8b27-a22aa079ea52,Amruta Chana,bakhshi39@example.org,1756433316,Das-Saha,Healthcare,Chennai,574476.46,Yes,25,Cold
489,036b4457-760e-4c23-8490-044243a82b10,Maanav Kibe,zkrishnan@example.net,+915371636598,Golla-Rastogi,Healthcare,Delhi,458123.81,No,-10,Cold
490,1c7eb11d-08a5-4231-aaad-274fe57b4bcb,Urmi Pillay,mwason@example.org,03412958501,"Deep, Dora and Zacharia",Retail,Delhi,612146.39,No,5,Cold
491,43e82158-0a11-465b-97ee-c5e0b7e401e4,Rudra Sachar,schhabra@example.com,+911077648450,Shankar-Nayar,Finance,Mumbai,350372.51,No,0,Cold
492,7caad384-ae6d-4616-978e-283850215ba1,Madhav Soni,ayush38@example.com,+914643699961,Contractor-Iyer,Manufacturing,Bangalore,69180.97,No,-10,Cold
493,2589662a-6764-40c9-a760-21d0de861f50,Farhan Mannan,qkarnik@example.com,03176613886,"Andra, Bhat and Chaudhary",Manufacturing,Guwahati,337070.01,No,-20,Cold
494,621f758d-19c5-4dcd-9f6a-43171f352359,Gabriel Palan,samesh56@example.com,+917666907224,Chokshi Group,Healthcare,Bangalore,174514.96,No,-10,Cold
495,321660a2-8220-4425-95a8-f1e4ce32b162,Sneha Mallick,gautami53@example.org,3876831603,Sibal-Dyal,Tech,Hyderabad,593695.64,Yes,45,Warm
496,67d5d7e5-b163-45bb-ad88-ea3d37354de9,Kabir Viswanathan,uchauhan@example.org,0098975521,Dhawan-Mohanty,Retail,Mumbai,335734.81,Yes,10,Cold
497,d37d45ad-6626-495f-bf18-84df553bd8d2,Abeer Swaminathan,zdutt@example.com,+910868354255,Handa PLC,Manufacturing,Bangalore,895651.91,Yes,35,Warm
498,63ab321e-04b8-4b52-8858-ff83ce2ce149,Samuel Shere,christopher99@example.net,03328692447,Bansal Ltd,Healthcare,Mumbai,989046.12,Yes,25,Cold
499,0079bed0-4c15-43af-a71b-a5ec3c941ab5,Jacob Sem,meghagokhale@example.org,+915754873410,"Shroff, Tiwari and Bora",Tech,Guwahati,912239.49,Yes,45,Warm
500,eafa2fbc-0485-47d4-b865-e3d80e858e5c,Osha Tandon,oakchristopher@example.net,06411387659,Sharaf-Mohan,Tech,Delhi,278155.61,Yes,40,Warm
501,7a961199-a510-44b3-9dc0-ef5f35750d7d,Laban Sule,samarthsachdev@example.org,+916556562009,Raman Ltd,Tech,Delhi,989633.8,Yes,55,Hot
502,538c3826-6c45-4eba-8b87-569d487cb58a,Xalak Mukhopadhyay,chandernidra@example.org,01817650581,Sethi-Bath,Manufacturing,Mumbai,741646.85,No,-5,Cold
503,e7c5dd9d-acb0-4fbf-bc1c-c87927bd54fb,Oeshi Kalita,vjoshi@example.org,3830440456,"Rana, Gokhale and Chad",Manufacturing,Bangalore,159474.04,No,-10,Cold
504,746250fc-5e71-4713-b45b-baa305ee63b8,Oliver Butala,qmenon@example.net,07709451948,"Badami, Keer and Pillai",Healthcare,Hyderabad,302323.05,Yes,10,Cold
505,2471e21f-01c5-4d1d-a175-60f04cd1c1c3,Bhavini Malhotra,thamanzinal@example.org,5083855376,"Lata, Varghese and Vig",Manufacturing,Chennai,901690.58,Yes,25,Cold
506,f2ea7957-2a6f-46e0-bec0-6938c9ba7e72,Inaya Bhattacharyya,zjaggi@example.org,4646750797,"Mani, Bora and Gola",Retail,Delhi,747823.69,Yes,35,Warm
507,c1492bc4-16bf-4250-8328-3ada1983ebf0,Nandini Chandra,urvashi41@example.org,8896912342,Vyas and Sons,Healthcare,Delhi,992134.01,No,5,Cold
508,6bccf286-9805-47b4-a5c9-ea119b9a487f,Libni Sarna,ridhi04@example.net,4598350252,Prabhakar-Pandit,Retail,Hyderabad,751238.25,Yes,25,Cold
509,6271c0c7-3c74-471e-b373-6ab4e86ca7de,Mohini Radhakrishnan,tripathigavin@example.org,2428287393,Batra Inc,Healthcare,Mumbai,181364.59,No,-20,Cold
510,eaf0316d-6fe9-46f3-91da-2f349001dd94,Praneel Dixit,shankerdaniel@example.com,1637437873,Radhakrishnan-Nagarajan,Retail,Bangalore,724303.2,Yes,35,Warm
511,032e903f-28bb-461e-bc14-9dce2de79a94,Finn Prasad,qarindara@example.org,02526339757,Kohli-Mistry,Finance,Delhi,723733.98,Yes,55,Hot
512,2cd4c4c0-6f3b-472d-9180-e4cb870f8adf,Banjeet Rajan,victormishra@example.org,09636481033,"Gandhi, Wadhwa and Bedi",Retail,Bangalore,294595.72,No,-10,Cold
513,543e6e72-085e-42b5-b067-7ccc7cfa2696,Yuvraj Chandra,jagate@example.com,6905031852,"Sangha, Ramakrishnan and Nagi",Tech,Chennai,521317.23,Yes,45,Warm
514,0be6f844-ad72-4114-8535-22fff40e843e,Harrison Jain,wkhurana@example.org,+910137889108,Varghese-Tripathi,Manufacturing,Hyderabad,606952.26,No,-5,Cold
515,303131ae-92f8-4de8-b3ab-a1a8f6c2522e,Ayush Warrior,kchand@example.net,04237965752,Keer-Rout,Manufacturing,Guwahati,384441.59,No,-20,Cold
516,58c37777-5c5a-49f1-ac99-201dd1aa09fc,Hritik Chada,zayan70@example.com,06185771080,"Sura, Sharma and Brar",Healthcare,Bangalore,435708.2,No,-10,Cold
517,bbc720ee-593f-41a8-9ed9-33e228ebf83e,Hemangini Bir,azad55@example.org,02091294416,Palla LLC,Tech,Delhi,189095.73,Yes,40,Warm
518,53a8e100-ef04-4e3e-9e6d-9d117f2092a5,Dominic Mane,darnitara@example.org,0310992019,Dhar-Mani,Tech,Delhi,346493.97,No,10,Cold
519,720e5806-9802-47e4-bf3d-59bd411d1f32,Ikshita Varty,bordeekbal@example.com,+910928272808,Sidhu PLC,Tech,Bangalore,723579.12,No,25,Cold
520,fcb4f7f1-d082-4451-9202-0dc94efb74af,Ranveer Thakkar,hritik16@example.com,+914761621157,Batra-Doctor,Tech,Mumbai,295107.83,No,0,Cold
521,666ac009-3f5c-416b-9c3f-1724fde30fd8,Saanvi Murthy,epuri@example.net,+913073537400,Gokhale Group,Manufacturing,Guwahati,813391.06,Yes,25,Cold
522,01fbd630-2216-4390-b3cb-42920f4f751c,Aarush Muni,ujayaraman@example.net,03911347386,"Krishna, Tella and Dixit",Manufacturing,Mumbai,519606.88,No,-5,Cold
523,243c10c7-6983-4b50-9a9f-427bd187018f,Ira Hari,adweta80@example.net,+915945325095,"Butala, Randhawa and Sharaf",Retail,Bangalore,889741.83,No,5,Cold
524,4267b514-b524-482b-b90a-c0832173e186,Tejas Vora,thomasdyal@example.com,09413025597,Banerjee-Solanki,Healthcare,Bangalore,780646.72,Yes,35,Warm
525,41e6b722-7ceb-474b-b7fe-5cd828a9e086,Anjali Sane,ayaan36@example.net,4342663395,Krishnan-Baral,Manufacturing,Guwahati,289785.24,No,-20,Cold
526,87f2c106-4c04-4c60-8d92-f05c11a27e29,Avi Bhatt,yagneshsood@example.org,03454496941,Sankar-Sinha,Healthcare,Bangalore,75235.79,No,-10,Cold
527,a6d23bb7-bffc-4eae-b306-60732a9164d2,Henry Chandra,fminhas@example.net,04831111461,Sankar and Sons,Retail,Mumbai,647457.06,Yes,25,Cold
528,1dc4e459-7e76-4be9-bcf4-6982b686b291,Shivansh Bajaj,nilimamishra@example.org,4298974047,Gour Ltd,Retail,Guwahati,979085.03,No,-5,Cold
529,4d20e78b-9d82-4465-9c01-ace44673e202,Ethan Narain,deoganga@example.org,3850467477,Nagi-Manne,Healthcare,Delhi,289253.87,Yes,20,Cold
530,1bd85b16-50da-4861-84a6-2880739cb55e,Harita Vig,rattigayathri@example.net,02506921064,Gaba-Sawhney,Healthcare,Delhi,793155.36,Yes,35,Warm
531,c467648d-299e-4c65-a9be-4a1edf14dd49,Nirja Deshmukh,mbains@example.com,08389572962,Bandi Ltd,Retail,Guwahati,377214.72,No,-20,Cold
532,5944d189-f3bc-4a0b-83e3-94e9813e3d2d,Krish Khanna,reyansh14@example.com,5104761309,"Lal, Suresh and Halder",Manufacturing,Mumbai,429899.52,No,-20,Cold
533,4a9c23a8-9a8a-457d-8060-8de902c19b9d,Pavani Arya,arin89@example.com,0643694730,Khare-Gole,Finance,Bangalore,391990.62,Yes,40,Warm
534,9803cc25-0528-4907-b360-852e69744bbf,Noah Wable,maanasgokhale@example.com,07216718344,Gopal-Varty,Manufacturing,Bangalore,419094.38,Yes,20,Cold
535,aecb8b49-013c-40c1-967b-e9d7e33c98c8,Ekapad Chokshi,harinisahni@example.com,+915940184784,"Barad, Saran and Sharma",Healthcare,Bangalore,873296.26,No,5,Cold
536,0b479a30-e230-400e-b38e-41558fbaab47,Yoshita Wagle,daksheshchowdhury@example.com,02601293153,Basu Inc,Tech,Delhi,91529.16,No,10,Cold
537,bdd75ca6-8096-4d62-b5d8-01511cf9e836,Upkaar Sastry,senjeremiah@example.com,+913228246053,"Kale, Tella and Wason",Manufacturing,Chennai,343053.47,Yes,10,Cold
538,9ec6057e-2419-4d1d-ac06-5fc91b495cea,Gaurangi Khalsa,dayamai80@example.net,+915247467525,Walia Inc,Healthcare,Mumbai,339821.31,No,-20,Cold
539,9869cb79-3b9f-440d-b4e7-01b2b1fe3618,Frederick Som,karatejas@example.com,4423852914,"Banik, Kumar and Din",Healthcare,Bangalore,914377.25,No,5,Cold
540,9502f87c-662b-4b73-9d69-7f3bb483059b,Wahab Baria,thamanirya@example.net,1059946392,Desai-Bhatt,Retail,Chennai,970355.54,Yes,25,Cold
541,e34cc2f1-f1f9-4360-897f-5f4a6503ef61,Lakshmi Chanda,matthewbabu@example.net,+911831876508,Mohan LLC,Tech,Hyderabad,391549.21,Yes,30,Cold
542,fc1ab259-bf46-48ec-bde8-aa17d30b6c6c,Unnati Bobal,ishanisinha@example.net,4529583811,"Sama, Mukhopadhyay and Lala",Healthcare,Bangalore,806783.22,No,5,Cold
543,79fe0f78-31b1-43fc-93cf-2144bbdf77c2,Hema Sunder,baghyawatisarraf@example.com,04214369819,Mishra-Prabhakar,Tech,Hyderabad,181883.42,No,0,Cold
544,05a563b8-a562-438e-b586-ca8a5a07475f,Elijah Desai,dchaudhuri@example.com,09520909956,"Tandon, Dora and Agrawal",Tech,Chennai,874230.07,No,15,Cold
545,06ce32b4-e5a3-4079-8d0a-d0e001a6c5f2,Charvi Mandal,shari@example.org,02888170191,"Madan, Mody and Viswanathan",Retail,Bangalore,69484.24,No,-10,Cold
546,94ebd564-0c82-40e6-94a8-1431ae591135,Mitesh Buch,ranabhavika@example.org,3066078001,Pandya-Wali,Tech,Delhi,691244.13,No,25,Cold
547,bf111742-251c-48d8-8348-8b49b8885918,Aarna Palla,kapurdalbir@example.org,3639188333,Dalal Group,Healthcare,Chennai,665094.1,No,-5,Cold
548,19079962-7083-44ea-acd0-151376aae15e,Bhavini Loyal,rkrishnamurthy@example.net,3254323250,"Chaudry, Nadig and Ravel",Manufacturing,Chennai,582326.75,Yes,25,Cold
549,b3e3f31f-8ec6-49ce-a918-beabab37b3e6,Veda Chowdhury,pavani38@example.org,+910744496810,Chad-Karpe,Tech,Delhi,836703.85,Yes,55,Hot
550,c5449c7d-1338-48a4-badb-4c4d2f120bfb,Chasmum Dubey,aarinizacharia@example.net,00835577552,Jayaraman-Narayan,Healthcare,Hyderabad,533596.16,Yes,25,Cold
551,b8daf250-4278-496f-b84f-a820dc98b612,Isha Misra,mannanbhavini@example.com,+915995043206,Sridhar LLC,Finance,Guwahati,459490.73,No,0,Cold
552,3620eb56-c8d0-4302-8644-dc5d5ab2e0f4,Sanaya Parsa,cbadami@example.com,1929747348,"Rout, Chakrabarti and Chandran",Healthcare,Bangalore,839588.9,Yes,35,Warm
553,bbab3884-fee1-4829-b316-0841e42c6b3c,Pranit Dyal,vmand@example.org,+911502096918,Bhatnagar Inc,Manufacturing,Delhi,654861.47,No,5,Cold
554,fe3c918a-ccfc-4a7d-937b-333c8e97dfc4,Chatresh Ghosh,radhakrishnankaran@example.com,2908248057,Balay PLC,Manufacturing,Guwahati,551564.91,Yes,25,Cold
555,7a8ec5ad-f44f-4799-8688-1e8a72de475b,Upasna Prashad,karpenoah@example.org,03353766582,"Narula, Wagle and Sehgal",Retail,Delhi,545000.24,No,5,Cold
556,0d1d0c9d-4abf-4323-8bfd-003900b63c57,Dominic Soni,yagnesh20@example.net,+911542202322,Chhabra LLC,Finance,Mumbai,454393.85,Yes,30,Cold
557,b1afe847-3ca1-4be8-af84-0737f0fc1f48,Qasim Saini,jeevikamemon@example.com,+917415776311,"Borra, Mitter and Narasimhan",Retail,Delhi,988030.65,Yes,35,Warm
558,7b5619c4-f50e-4d68-b500-ff8232baeb3a,Luke Kari,painitara@example.org,07487401809,Koshy LLC,Tech,Hyderabad,670451.25,Yes,45,Warm
559,2b62ee00-71ff-403b-a0ac-8ff80cf8208f,Brijesh Sura,rseth@example.com,0604193913,"Aggarwal, Swamy and Singh",Tech,Hyderabad,489545.83,No,0,Cold
560,38ed4941-dbd8-46f0-a255-adb7a037bd21,Tara Bajaj,nrana@example.com,09464425230,"Devi, Dhar and Samra",Retail,Guwahati,808830.21,Yes,25,Cold
561,3643597b-7fad-4a0d-a57e-eed3e927eec6,Hamsini Jhaveri,rnarasimhan@example.org,+919733716630,Agrawal-Din,Healthcare,Chennai,509329.42,Yes,25,Cold
562,9977dead-2df3-4053-924a-27a53f90ee53,Arya Mammen,usinha@example.com,5234594654,"Nagarajan, Dass and Andra",Healthcare,Delhi,191517.32,Yes,20,Cold
563,e4b3ca37-34a4-4632-ad11-260a2f287c0d,Samar Borah,nehachacko@example.net,6263328859,"Dar, Atwal and Bala",Finance,Mumbai,168947.93,Yes,30,Cold
564,91ac7870-9536-4aad-be72-1c01693f420c,Raksha Goswami,maneindrajit@example.com,06006071982,"Raja, Palan and Oza",Healthcare,Bangalore,547185.28,No,5,Cold
565,25e16ddc-c41e-409e-8588-9f377c2754c0,Ryan Shroff,waglemanbir@example.com,+910939540163,"Tak, Sankaran and Panchal",Finance,Hyderabad,457808.66,No,0,Cold
566,a923cd8b-40b2-4186-b861-493fc5fdfbc7,Inaya Barman,neharaju@example.org,+917145526071,Shah LLC,Healthcare,Chennai,206006.04,No,-20,Cold
567,8534e566-2f6f-457e-834f-d4f0536e0352,Gautam Banerjee,zachariaharita@example.org,0391610878,Das Ltd,Retail,Bangalore,224184.93,No,-10,Cold
568,e6799bdf-c3bb-4cef-b94e-2ba7074824e6,Indira Lalla,yashvi33@example.org,02877121573,"Oza, Bose and Chaudhary",Healthcare,Bangalore,368887.25,Yes,20,Cold
569,cc463e2b-6eec-4e1e-b535-a52b1f4170a6,Oviya Zachariah,gangulykamya@example.com,+910693097498,Goswami-Kannan,Manufacturing,Guwahati,464412.76,No,-20,Cold
570,d28bee10-c6f9-4965-99c4-64ad28fbb298,Tejas Lad,dominic39@example.net,3387249116,Tripathi Group,Tech,Hyderabad,296514.58,No,0,Cold
571,4632aa2f-925a-4d36-9e62-3e9b8fa8a543,Raagini Yogi,vsrinivasan@example.net,+912747331730,"Bhatt, Narasimhan and Deo",Healthcare,Mumbai,498853.23,Yes,10,Cold
572,9d83c33c-0c12-4d64-aa1b-6fdb7801b613,Sai Chaudhuri,grajagopalan@example.org,+911423474120,Nadkarni LLC,Retail,Chennai,135928.14,No,-20,Cold
573,a6f2f5fa-8492-4b43-bdd5-9f7cb527fbaf,Rushil Sampath,choudharykrish@example.org,03625278301,Chanda-Desai,Manufacturing,Chennai,364883.39,No,-20,Cold
574,f5f503ce-18e9-4f60-9690-9386f8e534a9,Madhav Mukhopadhyay,jeet56@example.com,03001004582,Thaker-Kohli,Manufacturing,Bangalore,233482.77,No,-10,Cold
575,c6aee0c1-a1af-4594-8f72-61676c4cc0bd,Anita Munshi,vrishtisama@example.com,+916305857556,"Konda, Khalsa and Minhas",Retail,Hyderabad,177339.14,Yes,10,Cold
576,293bfdcd-a952-40fa-b0b6-bf16e4734897,Chakradhar Kade,udantbalasubramanian@example.org,06495204915,Natt-Samra,Retail,Bangalore,563190.33,No,5,Cold
577,aaf3db92-5d05-4cdd-afb8-075b79f6fb84,Jonathan Mukherjee,harrison94@example.org,08973626131,Bhakta and Sons,Finance,Guwahati,91699.73,No,0,Cold
578,f17c4b74-20aa-4f2e-8b03-5a5e557f8841,Widisha Contractor,balasubramaniantanish@example.com,8411085577,"Dhillon, Char and Mammen",Finance,Hyderabad,469233.42,Yes,30,Cold
579,16dae151-bf90-41a1-b112-4b2823f37243,Ekta Vora,nakshravel@example.net,+911564909991,Bhattacharyya PLC,Retail,Chennai,855778.02,No,-5,Cold
580,4627a46b-fd60-41e0-ae65-2fe77ad8701c,Hritik Mukhopadhyay,gsandal@example.net,1329028005,"Date, Bhandari and Agrawal",Tech,Delhi,244981.46,Yes,40,Warm
581,21e7f8c2-fa51-4114-bdba-efc7c4463e7f,Manthan Goel,siya02@example.com,01490908027,Kothari-Dewan,Tech,Delhi,591241.11,Yes,55,Hot
582,bd25cb69-7443-45f5-86a0-2042e4007ee1,Pooja Merchant,liam19@example.net,07914651687,Upadhyay Ltd,Manufacturing,Guwahati,565521.82,No,-5,Cold
583,cbe10d5b-cd04-4af9-8d0d-6981082aab6a,Veda Morar,jsha@example.com,2515843407,"Sastry, Ahuja and Gupta",Tech,Mumbai,920614.21,No,15,Cold
584,891d65bc-97a1-4a77-bb41-3995c39e3541,Imaran Dash,abdul98@example.net,+913072736745,"Hegde, Maharaj and Nair",Healthcare,Mumbai,147780.14,Yes,10,Cold
585,738909b5-9139-4001-8c6f-f6f3f8b16cbf,Leena Seshadri,ojasedwin@example.com,08763975927,Sha-Khanna,Healthcare,Delhi,287394.77,Yes,20,Cold
586,0ffb03c2-b3a1-4524-a506-be0ecc924153,Jackson Sampath,xavier12@example.org,+915290248424,Ramaswamy Group,Manufacturing,Hyderabad,284837.93,No,-20,Cold
587,f8a33da8-9f02-4964-a228-9d5c85fddae4,Vedhika Lala,modikabir@example.com,03997052358,"Varty, Jani and Srivastava",Retail,Hyderabad,303841.75,No,-20,Cold
588,9be235ee-62ed-49a6-a645-d1ef7432c7bc,Rachana Saraf,gravi@example.com,4315623924,Ratta-Deo,Tech,Guwahati,284617.55,No,0,Cold
589,a531eda8-d763-45d8-9a86-5beae3d79273,Harrison Bajaj,yahvisidhu@example.org,+910834331658,Dani-Tripathi,Finance,Hyderabad,953294.44,No,15,Cold
590,a5470fc3-4edd-4dc3-9353-84d73b59044d,Netra Om,qushi27@example.org,2428114817,Gera-Setty,Finance,Guwahati,768472.14,Yes,45,Warm
591,f02422d6-acde-42a5-bedd-d114e489f19b,Zansi Jani,samakshkrish@example.org,2801753974,"Sodhi, Kaul and Borra",Manufacturing,Delhi,533934.22,Yes,35,Warm
592,455fb597-dc22-4cf3-b419-c5e61a76f360,Hemang Batta,joshua50@example.com,02038041168,Venkataraman-Cheema,Tech,Bangalore,506313.14,No,25,Cold
593,2389d267-3d8e-44f9-9fee-bbc52f2c9dbc,Krisha Soni,nsaha@example.net,3711318642,"Vala, Chana and Puri",Healthcare,Chennai,256069.41,Yes,10,Cold
594,b4909088-1582-4f56-a476-bc27a488eb98,Kashish Sunder,harita64@example.org,3618275248,Desai and Sons,Retail,Delhi,564448.76,Yes,35,Warm
595,0c39803d-9104-4b1a-b425-9b5c647ceacf,Advay Dube,nmangat@example.net,09574863530,"Raval, Tandon and Pandit",Healthcare,Chennai,129111.55,No,-20,Cold
596,fcd98cdb-7527-41a9-9d11-1557ab5d0377,Onkar Baria,anitawadhwa@example.net,07463666966,Amble LLC,Finance,Bangalore,901833.78,Yes,55,Hot
597,9f72ecf3-0e43-48bd-b43f-68878bec738a,Champak Nadig,darpanbutala@example.org,4503721847,Dasgupta and Sons,Healthcare,Hyderabad,836807.25,No,-5,Cold
598,b80cfac4-1728-4bfd-824a-69ac632c2a8d,Kai Devi,lohitbir@example.org,0724174589,"Sharaf, Hora and Kohli",Retail,Mumbai,920030.35,No,-5,Cold
599,09307500-a907-4d0c-8961-6cfe0a84a187,Liam Jain,salviharini@example.com,+918025741067,Rai-Wable,Finance,Chennai,498522.29,Yes,30,Cold
600,cebc715a-6181-4e65-a284-e6874da2a688,Warhi Parsa,advaith31@example.org,+919325716048,Patla LLC,Healthcare,Mumbai,933254.88,No,-5,Cold
601,9e6af167-ec2a-4015-aa38-826e5caa254f,Adweta Tripathi,tanayprasad@example.net,+911815494795,Vyas Group,Tech,Bangalore,609896.43,No,25,Cold
602,953651fc-bbfd-467a-bdf3-6fbfad6703f8,Diya Prabhakar,rushil96@example.com,3320145324,Dash-Walla,Retail,Delhi,258710.0,Yes,20,Cold
603,40b1cbc1-713c-4f5b-a3a2-58055acda6ee,Samuel Hayre,ichauhan@example.org,8069425424,Narain Group,Healthcare,Hyderabad,839048.01,Yes,25,Cold
604,6004167a-fce9-4c0a-9781-79bd66474223,Manya Kaul,jeremiahbora@example.com,+914523824348,Mannan-Nayak,Retail,Guwahati,157149.89,Yes,10,Cold
605,0b3a438e-37a0-4984-ad36-91fee3ae8cce,Niharika Sehgal,ishitamammen@example.org,3515986309,Acharya-Sarna,Manufacturing,Mumbai,739182.96,Yes,25,Cold
606,a9fa853c-0065-40e5-97a3-48f123946cf3,Ekalinga Mohanty,chatreshsrinivas@example.net,5322971978,"Parsa, Nanda and Tata",Retail,Mumbai,211385.44,No,-20,Cold
607,63530350-f900-4d7c-b85f-7e9af7413cac,Urishilla Majumdar,wardabadami@example.net,07274879141,Pandya LLC,Tech,Guwahati,806877.96,No,15,Cold
608,81fa790f-1ce5-4d96-823d-4bc4f82df43b,Saksham Sachar,fitankaur@example.com,01504855287,"Vasa, Setty and Gole",Tech,Chennai,762845.7,No,15,Cold
609,dbebdfc4-5e0a-436e-92da-2a3e79acb3b5,Libni Mitra,akapur@example.org,1555667735,Pillay Inc,Manufacturing,Delhi,908609.61,Yes,35,Warm
610,f65e9e4e-75cb-4c89-84c8-d89f7f5158a8,Faqid Kanda,ishita45@example.org,2019184214,Kunda Ltd,Manufacturing,Bangalore,179163.52,Yes,20,Cold
611,f4a77460-4f5c-48e3-a4f9-f59d0c9b9437,Siya Peri,sahotaomisha@example.com,02145715328,Minhas Group,Tech,Guwahati,232221.31,Yes,30,Cold
612,1c2fd31b-9647-4b50-aadf-e07aab756d98,Gaurika Halder,pantmugdha@example.com,8524191363,Jani LLC,Tech,Bangalore,144120.28,No,10,Cold
613,2cc3298a-d6d9-4cb7-85b4-e3474ba14c7d,Jyoti Krishna,nsharaf@example.org,+910434768809,Krishnamurthy-Merchant,Healthcare,Guwahati,925143.3,No,-5,Cold
614,bb7d9275-95a3-4a0e-bfba-5c1b47d4b7b7,Ekapad Jayaraman,basakvrishti@example.net,+913231424600,Tank-Bajaj,Healthcare,Delhi,852206.85,No,5,Cold
615,b47c54ee-16dd-43f4-8359-4225af2edae4,Omya Nadkarni,imaran84@example.org,4692007245,Ahluwalia-Swamy,Retail,Mumbai,537105.33,Yes,25,Cold
616,2b5571db-f9f7-47e9-aba9-32db255ff166,Faraj Gala,urvashi58@example.com,06087190089,"Sachdeva, Dara and Chaudhari",Healthcare,Delhi,358572.15,No,-10,Cold
617,75186409-5b5f-4498-94fe-06f59ff8ebfa,Qushi Raju,jaggihema@example.net,06717540744,"Gala, Mann and Buch",Manufacturing,Delhi,157067.42,Yes,20,Cold
618,09a64535-a1b0-423d-b8e3-dbf536f49c71,Nimrat Aggarwal,timothy66@example.org,4527996257,"Prasad, Ganesan and Natarajan",Retail,Hyderabad,85880.43,Yes,10,Cold
619,4d78d0b5-9ab4-4067-943e-2e9916cb73c3,Caleb Shah,chakrika14@example.net,8261654302,Sule-Sethi,Retail,Mumbai,733014.7,No,-5,Cold
620,1aa06958-d4cf-4d77-9a2e-d96fc187d1cb,Amrita Ramanathan,mohammed98@example.org,+911128292247,Dyal-Chaudhari,Manufacturing,Delhi,316230.41,No,-10,Cold
621,5d3c4737-cde3-4cce-8afd-5ed11377ebee,Hiral Thaman,lajita30@example.org,6177732568,Sant-Panchal,Healthcare,Mumbai,184584.6,No,-20,Cold
622,4ee07ecc-8f15-4ad3-8ae6-a7e36ac7e36c,Meera Mallick,harinakshi50@example.com,00005556097,Pal and Sons,Tech,Delhi,238318.98,No,10,Cold
623,bf1daa02-4d52-477b-99fe-7ad655484e49,Jagat Dugal,anirudh05@example.org,03895913032,"Mahal, Garg and Ghose",Manufacturing,Bangalore,765362.1,No,5,Cold
624,c8a86ff0-adf5-497e-820e-b71c1c9cb2b5,Michael Mannan,patelelijah@example.org,+914959252626,"Ramakrishnan, Sibal and Sachdev",Retail,Hyderabad,190519.81,No,-20,Cold
625,c357bc88-eba8-4719-ae0c-76818a22ed35,Abhimanyu Nadkarni,falgunibajwa@example.org,07888466635,Kumer-Malhotra,Manufacturing,Chennai,556332.59,No,-5,Cold
626,4c61c644-c02d-4758-86f4-36c3cbb2e7db,Bakhshi Pandya,lajitabalakrishnan@example.net,+911318272344,Dyal-Sundaram,Tech,Mumbai,892923.08,Yes,45,Warm
627,822e5ba4-b051-4a39-8f8e-19b4de0d4ef7,Wishi Kala,krishna80@example.com,4645656292,"Bhattacharyya, Kari and Pau",Tech,Hyderabad,808133.5,Yes,45,Warm
